Spot_Date,Premium,Ticker,Maturity,Interest_rate,Spot,Strike,Type,Implied_Volatility,Delta,Vega,Gamma,Theta,Rho,Lot_size,Name,Reference,ccy_pair,Dividend,DDELTA/DVOL,DDELTA/DVOLDVOL,DDELTA/DTIME,DGAMMA/DSPOT,DGAMMA/DVOL,DVEGA/DVOL,DVEGA/DVOLDVOL,Validation_Status
2025-10-06 00:00:00,0.01,FBTPZ5 P 112.5,2025-11-21 00:00:00,0.02026,119.29,112.5,P,0.071085807,-0.009749653,0.011501148,0.008656751,-0.000831847,-0.001482175,1000.0000,BTP Future P 112.5 Nov-2025,FBTPZ5,EUR,0,-0.008467153,-0.00402822,0.000653692,-0.008009492,0.00638141,0.008372231,0.002818027,
2025-10-03 00:00:00,0.01,FBTPZ5 P 112.5,2025-11-21 00:00:00,0.0202,119.48,112.5,P,0.07049947,-0.009531102,0.011674307,0.008278068,-0.000785878,-0.001546548,1000.0000,BTP Future P 112.5 Nov-2025,FBTPZ5,EUR,0,-0.008398253,-0.004073365,0.000603628,-0.007509631,0.006215758,0.008615184,0.002970032,
2025-10-02 00:00:00,0.01,FBTPZ5 P 112.5,2025-11-21 00:00:00,0.02,119.4,112.5,P,0.06911564,-0.00962165,0.011897823,0.008433933,-0.000768931,-0.001592179,1000.0000,BTP Future P 112.5 Nov-2025,FBTPZ5,EUR,0,-0.008625199,-0.004247471,0.000595609,-0.007714107,0.006432093,0.008918345,0.003115587,
2025-10-01 00:00:00,0.01,FBTPZ5 P 112.5,2025-11-21 00:00:00,0.02017,119.44,112.5,P,0.068769956,-0.00957596,0.01197779,0.008355091,-0.000754938,-0.001617068,1000.0000,BTP Future P 112.5 Nov-2025,FBTPZ5,EUR,0,-0.008638536,-0.004285219,0.000581894,-0.007610419,0.006417524,0.009030779,0.003181024,
2025-11-21 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02047,120.51,113,P,,,,,,,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,,,,,,,,
2025-11-20 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02054,120.46,113,P,0.51956316,-0.009029738,0.001538297,0.007441089,-0.009999991,-3.00743E-05,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.001096539,-7.41705E-05,0.028485567,-0.006469342,0.000780824,0.00016347,7.94709E-06,
2025-11-19 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02066,120.5,113,P,0.36905022,-0.008989858,0.002169614,0.007376383,-0.009740898,-5.99053E-05,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.00153875,-0.000146834,0.014196392,-0.006388547,0.001091839,0.000324742,2.22904E-05,
2025-11-18 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02051,120.46,113,P,0.299974148,-0.009029525,0.0026689,0.007440727,-0.008492308,-9.02216E-05,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.001899143,-0.000222485,0.009494387,-0.006468847,0.001352295,0.000490372,4.1288E-05,
2025-11-17 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02048,120.57,113,P,0.263014429,-0.008920934,0.003054536,0.007265206,-0.00723158,-0.00011897,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.002146944,-0.000288495,0.007057966,-0.006250466,0.001514037,0.000641908,6.21341E-05,
2025-11-14 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02069,120.48,113,P,0.196828811,-0.009009161,0.004083216,0.007407624,-0.004790316,-0.00021009,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.002889414,-0.000516372,0.004061774,-0.006427399,0.002053654,0.001140188,0.000146505,
2025-11-13 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02064,120.89,113,P,0.192592723,-0.008620033,0.004215946,0.006789631,-0.004321982,-0.000230605,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.002859117,-0.000533094,0.003441044,-0.005670688,0.001961755,0.001218569,0.000164693,
2025-11-12 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02048,121.27,113,P,0.188923208,-0.00828971,0.004336677,0.006285868,-0.003938014,-0.000250363,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.002832156,-0.000548054,0.00297209,-0.005076217,0.001883654,0.001292057,0.000182484,
2025-11-11 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02032,121.04,113,P,0.17501914,-0.00848623,0.004661935,0.006583256,-0.003581253,-0.000284182,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.003110212,-0.000642734,0.002721261,-0.005424644,0.002107559,0.001487454,0.00022343,
2025-11-10 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02005,120.95,113,P,0.165299101,-0.008565786,0.004930341,0.006705568,-0.003288268,-0.000315277,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.003315682,-0.000722356,0.002490799,-0.005570019,0.002263552,0.001659478,0.000262351,
2025-11-07 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02009,120.71,113,P,0.142786452,-0.008785783,0.005691292,0.007049576,-0.002634937,-0.000410694,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.003910227,-0.000974561,0.001993543,-0.005985248,0.002723921,0.002194765,0.00039511,
2025-11-06 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.01998,120.86,113,P,0.140205226,-0.008646628,0.005819881,0.006830975,-0.002481238,-0.000433668,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.003935893,-0.001006452,0.001838969,-0.005720257,0.002707084,0.002295212,0.000425163,
2025-11-05 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.0199,120.8,113,P,0.134879711,-0.008701599,0.006046617,0.006916914,-0.002335233,-0.000465279,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.00411027,-0.0010893,0.001732001,-0.005823961,0.002841326,0.00247183,0.000473997,
2025-11-04 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02014,121.03,113,P,0.134099124,-0.008494329,0.006116625,0.006595611,-0.002218051,-0.000483616,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.0040617,-0.00109481,0.001601503,-0.005439154,0.002754264,0.002531982,0.000495958,
2025-11-03 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02023,120.98,113,P,0.129637513,-0.008538367,0.006325416,0.006663237,-0.002101096,-0.000514501,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004217391,-0.001173066,0.001518227,-0.005519437,0.00287163,0.002701959,0.000545641,
2025-10-31 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.0204,121.12,113,P,0.121796086,-0.008415662,0.006767928,0.006475611,-0.001823542,-0.000592447,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004441244,-0.001323532,0.001287449,-0.005297494,0.00298929,0.003083695,0.00066888,
2025-10-30 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.0205,121.03,113,P,0.117884046,-0.008493805,0.006985014,0.00659477,-0.00174201,-0.000625936,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004619801,-0.001416364,0.001237252,-0.005438063,0.003132437,0.003276024,0.00072985,
2025-10-29 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02066,121.14,113,P,0.116623578,-0.008398256,0.00708178,0.006449197,-0.001673992,-0.000647701,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004631008,-0.001442572,0.001173622,-0.005266447,0.003111823,0.003366649,0.000763579,
2025-10-28 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02074,121,113,P,0.112511621,-0.008520004,0.007325353,0.006634948,-0.00160311,-0.00068482,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004851176,-0.001556014,0.001136628,-0.005485683,0.003297349,0.0035904,0.000836366,
2025-10-27 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02084,121.01,113,P,0.110355439,-0.008511064,0.007475775,0.006621211,-0.001542368,-0.000712704,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.004942065,-0.001616871,0.001090281,-0.005469353,0.003356287,0.003733967,0.000887362,
2025-10-24 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02072,120.8,113,P,0.101968562,-0.008700297,0.008074737,0.00691478,-0.00137795,-0.000814554,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005435208,-0.001904813,0.000989185,-0.005821133,0.003756411,0.004323597,0.001096264,
2025-10-23 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02065,121.21,113,P,0.104617271,-0.00833811,0.007941503,0.006358348,-0.001343944,-0.000811572,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005134794,-0.001788645,0.000925715,-0.00516013,0.003430487,0.004198438,0.001066107,
2025-10-22 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02066,121.39,113,P,0.104756514,-0.008188874,0.007964379,0.00613577,-0.001305683,-0.000825915,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005060165,-0.001774761,0.000883012,-0.004902773,0.003332327,0.004226016,0.001083833,
2025-10-21 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02038,121.43,113,P,0.103467212,-0.008156437,0.008075684,0.006087906,-0.001266211,-0.000850418,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.00510821,-0.001817165,0.000852016,-0.004847964,0.003353339,0.004340693,0.001129878,
2025-10-20 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02015,121.19,113,P,0.099389723,-0.008354817,0.008374881,0.006383494,-0.001222138,-0.000897315,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005412639,-0.001982664,0.000840102,-0.005189423,0.003621823,0.004646612,0.001240303,
2025-10-17 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.0201,121.1,113,P,0.094155711,-0.008431602,0.008845062,0.006499741,-0.001118798,-0.000989848,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005751809,-0.002214558,0.000773201,-0.005325636,0.003876852,0.005152847,0.001443357,
2025-10-16 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02004,121.23,113,P,0.094093482,-0.008320679,0.008879562,0.00633211,-0.001091697,-0.001005973,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.00569978,-0.002209266,0.000744421,-0.00512948,0.003801435,0.005194739,0.001468242,
2025-10-15 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02016,121.16,113,P,0.092148298,-0.00837986,0.009061734,0.006421266,-0.001061567,-0.001040691,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.005850399,-0.002307959,0.000728057,-0.005233493,0.003923948,0.005396514,0.001550455,
2025-10-14 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02021,120.66,113,P,0.086208195,-0.008830732,0.009599171,0.007120731,-0.001023281,-0.001121387,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.006498283,-0.002674375,0.000736623,-0.006071826,0.004544448,0.006000639,0.001781669,
2025-10-13 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02026,120.28,113,P,0.081521587,-0.009209336,0.010079612,0.007735595,-0.00098902,-0.001196277,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.007085345,-0.003022759,0.000740013,-0.006840104,0.005123818,0.006564013,0.002004267,
2025-10-10 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02009,120.14,113,P,0.077281098,-0.009357414,0.010627498,0.007982885,-0.000917131,-0.001307746,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.007560965,-0.003376409,0.000695104,-0.007157003,0.005537759,0.007242152,0.002307375,
2025-10-09 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02025,119.6,113,P,0.07147338,-0.009980548,0.011363766,0.009065595,-0.000883966,-0.001421397,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.008565521,-0.004006832,0.000711315,-0.008596211,0.00660508,0.008179326,0.002693857,
2025-10-08 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02019,119.84,113,P,0.072819415,-0.009692846,0.011224289,0.008557264,-0.000869866,-0.001415666,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.008231385,-0.003834402,0.000680605,-0.007910208,0.006200726,0.008004542,0.002641392,
2025-10-07 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02029,119.28,113,P,0.0669976,-0.010393353,0.012053435,0.009820163,-0.000838131,-0.001545062,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.00940765,-0.004599526,0.000699744,-0.00964669,0.007493171,0.009105197,0.003106454,
2025-10-06 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02026,119.29,113,P,0.066354871,-0.010379777,0.012184351,0.009794864,-0.000820562,-0.001577669,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.009489728,-0.004687587,0.000683869,-0.009610827,0.007550598,0.009288809,0.003202738,
2025-10-03 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.0202,119.48,113,P,0.065928365,-0.010130575,0.012351505,0.00933634,-0.000775531,-0.001643545,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.009385366,-0.004723364,0.000630829,-0.008968611,0.007323758,0.009533941,0.003367084,
2025-10-02 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02,119.4,113,P,0.064585188,-0.010233725,0.012596594,0.0095248,-0.00075866,-0.001693221,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.009650522,-0.004932486,0.00062272,-0.009230834,0.007591858,0.009879895,0.003535759,
2025-10-01 00:00:00,0.01,FBTPZ5 P 113,2025-11-21 00:00:00,0.02017,119.44,113,P,0.064286726,-0.010181669,0.012678031,0.009429442,-0.000744915,-0.001719122,1000.0000,BTP Future P 113 Nov-2025,FBTPZ5,EUR,0,-0.009659628,-0.004972643,0.000608247,-0.009097806,0.007568026,0.009999113,0.003608133,
2025-11-21 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02047,120.51,113.5,P,,,,,,,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,,,,,,,,
2025-11-20 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02054,120.46,113.5,P,0.487927398,-0.009561763,0.001617416,0.008330566,-0.00999999,-3.18301E-05,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.001217306,-8.53051E-05,0.029697311,-0.007642832,0.00091115,0.00017984,8.95702E-06,
2025-11-19 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02066,120.5,113.5,P,0.346692123,-0.00951677,0.00228078,0.008253395,-0.009727814,-6.33843E-05,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.001707338,-0.000168768,0.014797476,-0.00754103,0.001273118,0.000357098,2.51113E-05,
2025-11-18 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02051,120.46,113.5,P,0.281709029,-0.009561536,0.002806515,0.008330156,-0.008454221,-9.5489E-05,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.002108302,-0.000255884,0.009898257,-0.007642239,0.001578003,0.000539478,4.65348E-05,
2025-11-17 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02048,120.57,113.5,P,0.247219265,-0.009439078,0.003210059,0.008120974,-0.007185663,-0.000125817,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.002380047,-0.000331225,0.007354389,-0.007367338,0.001763123,0.000705307,6.99406E-05,
2025-11-14 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02069,120.48,113.5,P,0.184874393,-0.009538579,0.004294268,0.008290707,-0.004746608,-0.000222324,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.003206801,-0.000593696,0.004234141,-0.007590057,0.002395514,0.001254077,0.000165083,
2025-11-13 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02064,120.89,113.5,P,0.181469167,-0.009100885,0.004423342,0.007556887,-0.004283237,-0.000243348,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.003157303,-0.000609107,0.003580443,-0.006641947,0.002271629,0.001334322,0.000184725,
2025-11-12 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02048,121.27,113.5,P,0.178483902,-0.008731482,0.004540959,0.006963657,-0.003903455,-0.000263576,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.003114395,-0.000622905,0.003087673,-0.005905049,0.002167816,0.001409494,0.000203871,
2025-11-11 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02032,121.04,113.5,P,0.16508819,-0.008951024,0.004887744,0.00731333,-0.003547809,-0.0002996,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.003428722,-0.000732811,0.00282971,-0.006336102,0.002434378,0.001626271,0.000250206,
2025-11-10 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02005,120.95,113.5,P,0.155819812,-0.009040099,0.005171997,0.007457606,-0.003256443,-0.000332572,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.003658953,-0.00082464,0.002591037,-0.00651669,0.002618449,0.001815994,0.000294071,
2025-11-07 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02009,120.71,113.5,P,0.134358421,-0.009287019,0.005979518,0.007864804,-0.002607249,-0.000433915,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004327264,-0.001116487,0.002075933,-0.007034817,0.00316403,0.002407816,0.000444041,
2025-11-06 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.01998,120.86,113.5,P,0.132078387,-0.009130749,0.006109591,0.007605835,-0.002455483,-0.00045773,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004347889,-0.001150455,0.001913707,-0.006703802,0.003136276,0.002514011,0.000477026,
2025-11-05 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.0199,120.8,113.5,P,0.127004952,-0.009192445,0.006350175,0.007707557,-0.002310542,-0.000491292,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004543728,-0.001246254,0.001802861,-0.006833199,0.003295198,0.002709168,0.000532165,
2025-11-04 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02014,121.03,113.5,P,0.126481216,-0.008960123,0.006415644,0.007327952,-0.002195211,-0.000509894,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004478141,-0.001248411,0.00166539,-0.006354191,0.003181876,0.002768548,0.000555447,
2025-11-03 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02023,120.98,113.5,P,0.12222966,-0.009009426,0.006636844,0.007407709,-0.002079142,-0.000542632,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004652415,-0.00133859,0.00157912,-0.0064539,0.003320195,0.002955889,0.000611411,
2025-10-31 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.0204,121.12,113.5,P,0.114949292,-0.008872169,0.007096762,0.007186676,-0.001804551,-0.0006243,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.004891711,-0.001507332,0.001338311,-0.006178646,0.003448352,0.003368807,0.000748404,
2025-10-30 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.0205,121.03,113.5,P,0.111187333,-0.008959564,0.007328414,0.007327008,-0.001723542,-0.000659961,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005093454,-0.001615072,0.001286605,-0.006352902,0.00361875,0.0035821,0.000817388,
2025-10-29 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02066,121.14,113.5,P,0.110082729,-0.008852729,0.007425816,0.007155624,-0.001656454,-0.000682446,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005099603,-0.001642449,0.001219886,-0.006140241,0.00358855,0.003677202,0.000854184,
2025-10-28 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02074,121,113.5,P,0.106097572,-0.0089889,0.007687584,0.007374399,-0.001585901,-0.00072219,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005350352,-0.00177506,0.001182113,-0.00641205,0.003811139,0.003927023,0.000936973,
2025-10-27 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02084,121.01,113.5,P,0.10407171,-0.008978899,0.007845411,0.00735821,-0.001525777,-0.000751552,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005449977,-0.001844222,0.001133864,-0.006391785,0.003878619,0.004083639,0.000993996,
2025-10-24 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02072,120.8,113.5,P,0.096015378,-0.009191057,0.008485677,0.007705154,-0.001362518,-0.000860142,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.006008364,-0.002179248,0.001029649,-0.006829843,0.004356424,0.004738711,0.001230773,
2025-10-23 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02065,121.21,113.5,P,0.098796898,-0.008785589,0.00832666,0.007048902,-0.001329737,-0.00085477,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005650075,-0.002034529,0.000961934,-0.00600886,0.003951643,0.004582613,0.001191748,
2025-10-22 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02066,121.39,113.5,P,0.099045994,-0.008619204,0.008343093,0.006787938,-0.001292195,-0.000868957,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005557445,-0.002013944,0.000916917,-0.005691641,0.003827975,0.004604946,0.001209386,
2025-10-21 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02038,121.43,113.5,P,0.097852124,-0.008583093,0.008458346,0.006731938,-0.001253175,-0.000894537,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005607915,-0.002061001,0.000884596,-0.005624268,0.003849807,0.004728178,0.00126027,
2025-10-20 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02015,121.19,113.5,P,0.093847505,-0.008804253,0.00878332,0.00707846,-0.001209094,-0.000945208,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.005957079,-0.002255825,0.000873041,-0.00604508,0.004173353,0.005072766,0.00138675,
2025-10-17 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.0201,121.1,113.5,P,0.088850531,-0.008890057,0.009282442,0.007215188,-0.001106634,-0.001043277,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.006336569,-0.002522763,0.000803807,-0.006213656,0.004473617,0.00563034,0.001615265,
2025-10-16 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02004,121.23,113.5,P,0.088870602,-0.008766164,0.009312412,0.007018141,-0.001080028,-0.001059438,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.006270405,-0.002512285,0.000773483,-0.005971074,0.00437756,0.005668985,0.001640927,
2025-10-15 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02016,121.16,113.5,P,0.086992153,-0.008832246,0.009507587,0.007122894,-0.001050088,-0.001096474,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.006440951,-0.002626995,0.000756691,-0.006099625,0.004523618,0.005893135,0.001734042,
2025-10-14 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02021,120.66,113.5,P,0.0810886,-0.009337714,0.010101806,0.007949524,-0.001011346,-0.001185368,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.00719568,-0.003066113,0.00076723,-0.007143614,0.005283333,0.006586646,0.002003362,
2025-10-13 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02026,120.28,113.5,P,0.076442374,-0.009765029,0.010634761,0.008683205,-0.000976756,-0.001268068,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.007884397,-0.003486713,0.000772153,-0.008112278,0.005999751,0.007236564,0.002263686,
2025-10-10 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02009,120.14,113.5,P,0.072377036,-0.0099329,0.011225995,0.008980136,-0.000905453,-0.001387802,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.008429995,-0.003903975,0.000725808,-0.008515045,0.006502809,0.00799794,0.002610504,
2025-10-09 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02025,119.6,113.5,P,0.06658786,-0.010643821,0.012055686,0.010292199,-0.000871603,-0.001515543,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.009629123,-0.004679968,0.000744971,-0.010366171,0.007849781,0.009099152,0.003069469,
2025-10-08 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02019,119.84,113.5,P,0.06800724,-0.010314676,0.011884959,0.009673765,-0.00085819,-0.001506159,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.009218156,-0.004457685,0.000711817,-0.009479425,0.007328342,0.008874611,0.00299992,
2025-10-07 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02029,119.28,113.5,P,0.062197367,-0.011118942,0.012825837,0.01121813,-0.000825675,-0.001652697,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.010634698,-0.005408526,0.000734327,-0.011739132,0.0089773,0.010178934,0.003555822,
2025-10-06 00:00:00,0.01,FBTPZ5 P 113.5,2025-11-21 00:00:00,0.02026,119.29,113.5,P,0.061607856,-0.011103272,0.012964824,0.011186952,-0.000808379,-0.001687429,1000.0000,BTP Future P 113.5 Nov-2025,FBTPZ5,EUR,0,-0.010725524,-0.005510858,0.000717619,-0.011691999,0.009043705,0.010382524,0.003665487,
